,Unnamed: 0,Fecha,Farmacia,Producto,SKU,Normal,Oferta
242,242,2022-04-09,Cruz Verde,Hidrium Furosemida 40 mg 20 Comprimidos,6169,13.690,13.690
243,243,2022-04-09,Cruz Verde,Idon Domperidona 10 mg/ml Gotas 15 mL,6171,9.890,9.890
244,244,2022-04-09,Cruz Verde,Idon Domperidona 5 mg Suspensión 100 mL,6175,14.990,14.990
245,245,2022-04-09,Cruz Verde,Muxol Ambroxol 30 mg 20 Comprimidos,6176,9.090,9.090
246,246,2022-04-09,Cruz Verde,Muxol Pediátrico Ambroxol 15 mg / 5 mL Jarabe 100 mL,6178,7.090,3.990
247,247,2022-04-09,Cruz Verde,Muxol Adulto Ambroxol 30 mg / 5 mL Jarabe 100 mL,6179,5.190,3.990
248,248,2022-04-09,Cruz Verde,Paxon Buspirona 5 mg 20 Comprimidos,6182,10.890,10.890
249,249,2022-04-09,Cruz Verde,Actan Fluoxetina 20 mg 30 Cápsulas,6187,21.590,21.590
250,250,2022-04-09,Cruz Verde,Actan Fluoxetina 20 mg 60 Cápsulas,6188,37.090,37.090
251,251,2022-04-09,Cruz Verde,Tol Total Vitaminas Jarabe 100 mL,6190,12.490,12.490
252,252,2022-04-09,Cruz Verde,AB Antitusivo Clorhexidina 10 mg 12 Comprimidos Masticable Sabor Menta Fresca,6196,2.690,2.490
253,253,2022-04-09,Cruz Verde,Dermabiótico Polimixina 10000 UI Ungüento 15 gr,6206,13.590,13.590
254,254,2022-04-09,Cruz Verde,"Oftic Diclofenaco Sodico 0,1% Solución Oftálmica 10 mL",6215,22.090,22.090
255,255,2022-04-09,Cruz Verde,"Nicotears Carbopol 940 4,6% Gel Oftálmico 5 gr",6216,12.390,12.390
256,256,2022-04-09,Cruz Verde,Zodol Tramadol Clorhidrato 50 mg Gotas 20 mL,6223,19.590,19.590
257,257,2022-04-09,Cruz Verde,Trex Azitromicina 500 mg 3 Comprimidos,6224,15.190,15.190
258,258,2022-04-09,Cruz Verde,Trex Azitromicina 200 mg Suspensión 15 mL,6225,12.990,12.990
259,259,2022-04-09,Cruz Verde,Oftavir Aciclovir 3% Unguento Oftalmico 4 gr,6228,26.790,26.790
260,260,2022-04-09,Cruz Verde,Eurovir Aciclovir 800 mg 5 Comprimidos,6229,12.190,12.190
261,261,2022-04-09,Cruz Verde,Eurovir Aciclovir 800 mg 35 Comprimidos,6230,58.690,58.690
262,262,2022-04-09,Cruz Verde,Bequium Codeina 30 mg Jarabe 120 mL,6231,18.090,18.090
263,263,2022-04-09,Cruz Verde,Eurovir Aciclovir 5% Crema Dérmica 5 gr,6234,8.890,8.890
264,264,2022-04-09,Cruz Verde,Null,Null,Null,Null
265,265,2022-04-09,Cruz Verde,Enalten Enalapril 10 mg 30 Comprimidos Ranurado,6238,17.190,17.190
266,266,2022-04-09,Cruz Verde,Enalten-D Enalaprila 10 mg 30 Comprimidos Ranurado,6239,22.790,22.790
267,267,2022-04-09,Cruz Verde,Enalten Enalapril 20 mg 30 Comprimidos,6241,23.490,23.490
268,268,2022-04-09,Cruz Verde,Enalten Enalapril 5 mg 30 Comprimidos,6242,18.450,18.450
269,269,2022-04-09,Cruz Verde,Trex Azitromicina 200 mg Suspensión 30 mL,6244,22.190,22.190
270,270,2022-04-09,Cruz Verde,"Ciprodex Ciprofloxacino 0,1% Solución Oftálmica 5 mL",6245,26.090,26.090
271,271,2022-04-09,Cruz Verde,Duo-Val Pseudoefedrina 30 mg Gotas 15 mL,6246,10.190,10.190
272,272,2022-04-09,Cruz Verde,Duo-Val Pseudoefedrina 30 mg / 5 mL Jarabe 120 mL,6247,10.990,10.990
273,273,2022-04-09,Cruz Verde,Actan CD Fluoxetina 20 mg 30 Comprimidos Dispersables,6251,21.790,21.790
274,274,2022-04-09,Cruz Verde,"Enalten-DN Enalapril 20 mg Hidroclorotiazida 12,5 mg 30 Comprimidos",6252,30.290,30.290
275,275,2022-04-09,Cruz Verde,"Ciproval Ciprofloxacino 0,3% Unguento Oftalmico 3,5 gr",6255,19.890,19.890
276,276,2022-04-09,Cruz Verde,Null,Null,Null,Null
277,277,2022-04-09,Cruz Verde,Clavinex Duo Amoxicilina 57 mg/5mL Suspensión 35 mL,6260,14.790,14.790
278,278,2022-04-09,Cruz Verde,Amoval Amoxicilina 1000 mg 14 Comprimidos Recubierto,6261,14.690,14.690
279,279,2022-04-09,Cruz Verde,Cloval Clobutinol 20 mg/5mL Jarabe 120 mL,6264,17.490,17.490
280,280,2022-04-09,Cruz Verde,"Ciproval Ciprofloxacino 0,3% Solución Otológica 5 mL",6266,25.140,25.140
281,281,2022-04-09,Cruz Verde,Clavinex Duo Amoxicilina 57 mg Suspensión 70 mL,6267,26.590,26.590
282,282,2022-04-09,Cruz Verde,Novo-Tears Nafazolina 0.012 Solucion Oftalmica 10 mL,6268,5.490,5.490
283,283,2022-04-09,Cruz Verde,Underan Mupirocina 2% Unguento 15 gr,6269,23.690,23.690
284,284,2022-04-09,Cruz Verde,Null,Null,Null,Null
285,285,2022-04-09,Cruz Verde,Eurogesic FORTE Naproxeno 550 mg 10 Comprimidos Recubiertos,6278,3.970,3.970
286,286,2022-04-09,Cruz Verde,Eurogesic Pediatrico Naproxeno 50 mg 6 Supositorios,6280,4.390,4.390
287,287,2022-04-09,Cruz Verde,Trex Comprimidos Azitromicina 500 mg 6 Comprimidos,6282,21.090,21.090
288,288,2022-04-09,Cruz Verde,Venlax Venlafaxina 50 mg 30 Comprimidos,6284,24.690,24.690
289,289,2022-04-09,Cruz Verde,Eurogesic Naproxeno 25 mg Suspensión 60 mL,6286,6.590,6.590
290,290,2022-04-09,Cruz Verde,Alexia Fexofenadina 120 mg 30 Comprimidos Recubierto,6289,28.390,28.390
291,291,2022-04-09,Cruz Verde,Euromicina Claritromicina 250 mg/5mL Suspensión 80 mL,6290,25.460,25.460
292,292,2022-04-09,Cruz Verde,Lifter Sildenafil 50 mg 5 Comprimidos,6295,12.890,12.890
293,293,2022-04-09,Cruz Verde,Ciproval Ciprofloxacino 500 mg 20 Comprimidos,6297,32.990,32.990
294,294,2022-04-09,Cruz Verde,Cloval Clobutinol 40 mg 20 Comprimidos,6300,12.990,12.990
295,295,2022-04-09,Cruz Verde,Ipson Pediatrico Ibuprofeno 100 mg/5mL Suspensión 120 mL,6301,6.590,6.590
296,296,2022-04-09,Cruz Verde,"Dermosona Mometasona 0,1% Crema Topica 15 gr",6302,19.490,19.490
297,297,2022-04-09,Cruz Verde,Amoval Amoxicilina 400 mg/5ml Suspensión 70 mL,6308,16.760,16.760
298,298,2022-04-09,Cruz Verde,Finex Terbinafina 250 mg 28 Comprimidos,6312,19.190,19.190
299,299,2022-04-09,Cruz Verde,Finex Terbinafina 1% Crema Dérmica 15 gr,6313,9.290,9.290
300,300,2022-04-09,Cruz Verde,Rinoval Mometasona 50 mcg / Dosis Suspensión Nasal para Nebulización 120 Dosis,6321,16.390,16.390
301,301,2022-04-09,Cruz Verde,Lifter Sildenafil 100 mg 5 Comprimidos,6323,32.740,32.740
302,302,2022-04-09,Cruz Verde,Ipson Forte Ibuprofeno 200 mg/5ml Suspensión 120 mL,6325,13.090,8.990
303,303,2022-04-09,Cruz Verde,Blox Candesartan 16 mg 30 Comprimidos,6335,35.690,35.690
304,304,2022-04-09,Cruz Verde,Blox-D Candesartan 16 mg 30 Comprimidos,6336,35.790,35.790
305,305,2022-04-09,Cruz Verde,Blox Candesartan 8 mg 30 Comprimidos Ranurado,6338,33.190,33.190
306,306,2022-04-09,Cruz Verde,Blox Candesartan 32 mg 30 Comprimidos Ranurado,6339,38.590,38.590
307,307,2022-04-09,Cruz Verde,"Latof Latanoprost 0,005% Solución Oftálmica 2,5 mL",6342,16.290,16.290
308,308,2022-04-09,Cruz Verde,Amoval Duo Amoxicilina 800 mg/5mL Suspensión 35 mL,6348,11.390,11.390
309,309,2022-04-09,Cruz Verde,Amoval Duo Amoxicilina 800 mg/5ml Suspensión 70 mL,6349,17.190,17.190
310,310,2022-04-09,Cruz Verde,Clavinex Duo Forte 800/57 Amoxicilina 57 mg/5mL Suspensión 35 mL,6351,14.290,14.290
311,311,2022-04-09,Cruz Verde,Clavinex Duo Forte Amoxicilina 57 mg Suspensión 70 mL,6352,26.190,26.190
312,312,2022-04-09,Cruz Verde,"Latof-T Latanoprost 0,005%Timolol 0,5% Solución Oftálmica 2,5 mL",6354,22.790,22.790
313,313,2022-04-09,Cruz Verde,Vitayde-C Vita 1000 UI Gotas 30 mL,6355,18.240,18.240
314,314,2022-04-09,Cruz Verde,"Dualten Carvedilol 12,5 mg 30 Comprimidos",6356,18.980,18.980
315,315,2022-04-09,Cruz Verde,Dualten Carvedilol 25 mg 30 Comprimidos,6357,18.590,18.590
316,316,2022-04-09,Cruz Verde,"Blox-D Candesartan 12,5 mg / 8 mg 30 Comprimidos",6358,24.890,24.890
317,317,2022-04-09,Cruz Verde,Null,Null,Null,Null
318,318,2022-04-09,Cruz Verde,"Xolof Tobramicina 0,3% Solucion Oftalmica 5 mL",6361,19.790,19.790
319,319,2022-04-09,Cruz Verde,"Xolof Tobramicina 0,3% Unguento Oftalmico 3,5 gr",6362,18.290,18.290
320,320,2022-04-09,Cruz Verde,"Xolof-D Tobramicina 0,3% Solución Oftálmica 5 mL",6363,22.090,22.090
321,321,2022-04-09,Cruz Verde,"Xolof-D Tobramicina 0,3% Unguento Oftálmico 4 gr",6364,20.290,20.290
322,322,2022-04-09,Cruz Verde,Alexia-D Fexofenadina 120 mg 20 Cápsulas,6368,26.190,26.190
323,323,2022-04-09,Cruz Verde,Caldeval Calcio 500 mg Vitamina D3 400 UI 60 Comprimidos Masticables,6369,11.090,11.090
324,324,2022-04-09,Cruz Verde,"Dermosona Mometasona 0,1% Crema Topica 10 gr",6371,16.290,16.290
325,325,2022-04-09,Cruz Verde,Trim Trimebutino 300 mg 10 Comprimidos Liberación Prolongada,6372,22.590,22.590
326,326,2022-04-09,Cruz Verde,Trim Trimebutino 300 mg 30 Comprimidos Liberación Prolongada,6373,42.750,42.750
327,327,2022-04-09,Cruz Verde,Mentania Panax Ginseng 100 mg 30 Cápsulas Blandas,6374,14.490,14.490
328,328,2022-04-09,Cruz Verde,Amoval Amoxicilina 1000 mg 20 Comprimidos Recubierto,6376,19.090,19.090
329,329,2022-04-09,Cruz Verde,Blox-D Candesartan 32 mg 30 Comprimidos,6377,41.790,41.790
330,330,2022-04-09,Cruz Verde,Lifter Sildenafil 50 mg 1 Comprimido,6378,1.690,1.690
331,331,2022-04-09,Cruz Verde,Trex Forte Azitromicina 400 mg / 5 mL Suspensión 20 mL,6379,19.390,19.390
332,332,2022-04-09,Cruz Verde,Eurovir Aciclovir 400 mg 15 Comprimidos,6383,22.390,22.390
333,333,2022-04-09,Cruz Verde,Eurovir Forte Aciclovir 400 mg/5mL Suspensión 100 mL,6384,35.490,35.490
334,334,2022-04-09,Cruz Verde,Nicodrops Nafazolina 25 mg Solucion Oftalmica 10 mL,6385,22.690,22.690
335,335,2022-04-09,Cruz Verde,Cloval Clobutinol 5 mg/5mL Jarabe 120 mL,6386,21.190,21.190
336,336,2022-04-09,Cruz Verde,Cloval Forte Clobutinol 40 mg/5mL Jarabe 120 mL,6387,26.190,26.190
337,337,2022-04-09,Cruz Verde,Euromicina Claritromicina 500 mg 20 Comprimidos,6388,29.890,29.890
338,338,2022-04-09,Cruz Verde,Cefirax Cefpodoxima 200 mg 10 Comprimidos Recubierto,6389,28.290,28.290
339,339,2022-04-09,Cruz Verde,Cefirax Cefpodoxima 100 mg/5ml Suspensión 75 mL,6390,27.690,27.690
340,340,2022-04-09,Cruz Verde,Somno Zolpidem 5 mg 30 Comprimidos,6392,18.690,18.690
341,341,2022-04-09,Cruz Verde,Somno Zolpidem 10 mg 30 Comprimidos Recubierto,6393,34.290,34.290
342,342,2022-04-09,Cruz Verde,Alexia Forte Fexofenadina 180 mg 10 Comprimidos,6395,14.790,14.790
343,343,2022-04-09,Cruz Verde,"Ciprodex Ciprofloxacino 0,1% Solución Otológica 8 mL",6396,25.990,25.990
344,344,2022-04-09,Cruz Verde,Baycuten Dexametasona 6 mg Crema Tópica 15 gr,7021,27.990,27.990
345,345,2022-04-09,Cruz Verde,Avelox Moxifloxacino 400 mg 7 Comprimidos,7177,55.190,55.190
346,346,2022-04-09,Cruz Verde,Avelox Moxifloxacino 400 mg 10 Comprimidos Recubierto,7193,66.990,66.990
347,347,2022-04-09,Cruz Verde,Extra Humectante Loción de 400 mL,8015,6.790,6.790
348,348,2022-04-09,Cruz Verde,Xtreme3 Máquina de afeitar 2 unidades,8109,2.290,2.290
349,349,2022-04-09,Cruz Verde,Enjuague Bucal Control Sarro 500 mL,8110,7.490,7.490
350,350,2022-04-09,Cruz Verde,Máquina De Afeitar Exacta 2 Schick,8115,1.790,1.790
351,351,2022-04-09,Cruz Verde,Loción Protección Solar Uv15 400 mL,8120,7.290,7.290
352,352,2022-04-09,Cruz Verde,Xtreme 3 Máquina de afeitar Mujer 2 unidades,8143,3.190,3.190
353,353,2022-04-09,Cruz Verde,Humectane Hipoalergenica Crema de 400 mL,8144,6.790,6.790
354,354,2022-04-09,Cruz Verde,Difexon Povidona Yodada 10% Solución 30 mL,9014,3.390,3.390
355,355,2022-04-09,Cruz Verde,Bagovit-A Vitamina A 1000 UI/gr Crema Tópica 100 gr,9022,8.490,8.490
356,356,2022-04-09,Cruz Verde,Rinobanedif Bacitracina 5.000 UI Unguento Nasal 10 gr,9036,12.990,12.990
357,357,2022-04-09,Cruz Verde,Nastizol Pseudoefedrina 60 mg 28 Comprimidos,9041,12.180,12.180
358,358,2022-04-09,Cruz Verde,Nastizol Pseudoefedrina 30 mg / mL Gotas 15 mL,9042,16.590,16.590
359,359,2022-04-09,Cruz Verde,Nastizol Pseudoefedrina 30 mg / 5 mL Jarabe 120 mL,9043,10.780,10.780
360,360,2022-04-09,Cruz Verde,Nastizol Compuesto Pseudoefedrina 30 mg/5 ml Jarabe 100 mL,9051,8.480,7.208
361,361,2022-04-09,Cruz Verde,Null,Null,Null,Null
362,362,2022-04-09,Cruz Verde,Null,Null,Null,Null
363,363,2022-04-09,Cruz Verde,Null,Null,Null,Null
364,364,2022-04-09,Cruz Verde,Clofexan Betametasona 2 mg Jarabe 120 mL,9098,10.890,10.890
365,365,2022-04-09,Cruz Verde,Clofexan Betametasona 2 mg 30 Comprimidos,9099,16.450,16.450
366,366,2022-04-09,Cruz Verde,Brevex Paracetamol 300 mg 20 Comprimidos Recubiertos,9113,9.680,8.228
367,367,2022-04-09,Cruz Verde,Remitex Cetirizina 10 mg 30 Comprimidos Recubierto,9118,15.990,12.792
368,368,2022-04-09,Cruz Verde,Tensiomax Ciclobenzaprina 10 mg 20 Comprimidos Recubierto,9130,6.290,5.032
369,369,2022-04-09,Cruz Verde,Remitex Cetirizina 10 mg/ml Gotas 15 mL,9141,21.580,21.580
370,370,2022-04-09,Cruz Verde,Talflex Ketoprofeno 50 mg 10 Comprimidos,9148,7.590,7.590
371,371,2022-04-09,Cruz Verde,Nastizol Pseudoefedrina 60 mg 14 Comprimidos Recubiertos,9153,5.690,4.836
372,372,2022-04-09,Cruz Verde,Actigeron L-Acetilcarnitina 500 mg 30 Comprimidos Recubierto,9156,37.990,37.990
373,373,2022-04-09,Cruz Verde,"Neuryl Clonazepam 0,5 mg 30 Comprimidos",9173,7.790,7.790
374,374,2022-04-09,Cruz Verde,Neuryl Clonazepam 2 mg 30 Comprimidos Triranurados,9174,12.090,12.090
375,375,2022-04-09,Cruz Verde,Pironal Forte Ibuprofeno 200 mg/5mL Suspensión 100 mL,9185,10.190,10.190
376,376,2022-04-09,Cruz Verde,"Blocar Carvedilol 12,5 mg 30 Comprimidos",9195,14.170,14.170
377,377,2022-04-09,Cruz Verde,"Talflex Ketoprofeno 2,5% Gel Tópico 30 gr",9197,5.490,5.490
378,378,2022-04-09,Cruz Verde,Micoset Terbinafina 1% Crema Dérmica 15 gr,9203,8.790,8.790
379,379,2022-04-09,Cruz Verde,"Coritex Betametasona 0,5 mg / mL Gotas 30 mL",9209,22.490,22.490
380,380,2022-04-09,Cruz Verde,Nastizol Día-Noche Pseudoefedrina 60 mg 18 Comprimidos,9212,3.790,3.221
381,381,2022-04-09,Cruz Verde,T4 100 Levotiroxina 100 mcg 50 Comprimidos Ranurados,9214,6.190,6.190
382,382,2022-04-09,Cruz Verde,Tensiomax Ciclobenzaprina 5 mg 20 Comprimidos Recubierto,9217,6.290,6.290
383,383,2022-04-09,Cruz Verde,Degraler Levocetirizina 5 mg 40 Comprimidos Recubiertos,9218,14.270,13.990
384,384,2022-04-09,Cruz Verde,Nootropyl Piracetam 800 mg 30 Comprimidos,Null,Null,Null
385,385,2022-04-09,Cruz Verde,Typhim VI Salmonella Typhi 25 mcg 1 Ampolla,10023,19.570,19.570
386,386,2022-04-09,Cruz Verde,Lantus Insulina Glargina Humana 100 UI/ml 1 Ampolla,10095,64.590,64.590
387,387,2022-04-09,Cruz Verde,Cebion Vitamina C Acido Ascorbico 1000 mg 10 Comprimidos,11003,4.090,4.090
388,388,2022-04-09,Cruz Verde,Null,Null,Null,Null
389,389,2022-04-09,Cruz Verde,Eutirox 100 Levotiroxina 100 mcg 100 Comprimidos,11017,14.790,14.790
390,390,2022-04-09,Cruz Verde,"Iliadin Adulto Oximetazolina 0,05% Inhalador Spray Nasal 10 mL",11020,11.990,11.990
391,391,2022-04-09,Cruz Verde,Null,Null,Null,Null
392,392,2022-04-09,Cruz Verde,Novothyral 20 Levotiroxina 20 mcg 100 Comprimidos,11040,28.390,28.390
393,393,2022-04-09,Cruz Verde,Glafornil Metformina 850 mg 30 Comprimidos Recubiertos,11084,15.990,15.990
394,394,2022-04-09,Cruz Verde,Glafornil Metformina 850 mg 60 Comprimidos Recubiertos,11085,23.190,23.190
395,395,2022-04-09,Cruz Verde,Tricef Cefixima 400 mg 5 Cápsulas,11088,47.180,47.180
396,396,2022-04-09,Cruz Verde,Eutirox 75 Levotiroxina 75 mcg 50 Comprimidos,11092,11.440,11.440
397,397,2022-04-09,Cruz Verde,Eutirox 125 Levotiroxina 125 mcg 50 Comprimidos,11093,15.040,15.040
398,398,2022-04-09,Cruz Verde,Eutirox 150 Levotiroxina 150 mcg 50 Comprimidos,11098,16.690,16.690
399,399,2022-04-09,Cruz Verde,Eutirox 50 Levotiroxina 50 mcg 50 Comprimidos,11100,10.890,10.890
400,400,2022-04-09,Cruz Verde,Glafornil Metformina 500 mg 30 Comprimidos Recubiertos,11101,9.890,9.890
401,401,2022-04-09,Cruz Verde,Urotricef Cefixima 400 mg 3 Cápsulas,11102,27.390,27.390
402,402,2022-04-09,Cruz Verde,"Ziac Bisoprolol 2,5 mg 30 Comprimidos Recubiertoss",11104,38.190,38.190
403,403,2022-04-09,Cruz Verde,Ziac Bisoprolol 5 mg 30 Comprimidos Recubierto,11105,46.370,46.370
404,404,2022-04-09,Cruz Verde,Atacand Candesartan 8 mg 30 Comprimidos,11123,32.190,32.190
405,405,2022-04-09,Cruz Verde,Atacand Candesartan 16 mg 30 Comprimidos,11125,43.340,43.340
406,406,2022-04-09,Cruz Verde,Nolvadex-D Tamoxifeno 20 mg 30 Comprimidos Recubiertos,11127,11.800,11.800
407,407,2022-04-09,Cruz Verde,Null,Null,Null,Null
408,408,2022-04-09,Cruz Verde,Evilin Ciproterona 2 mg más Etinilestradiol 21 Comprimidos,11129,25.790,25.790
409,409,2022-04-09,Cruz Verde,Seroquel Quetiapina 25 mg 30 Comprimidos Recubierto,11131,41.790,41.790
410,410,2022-04-09,Cruz Verde,"Concor Bisoprolol 1,25 mg 14 Comprimidos Recubiertos",11134,14.290,14.290
411,411,2022-04-09,Cruz Verde,"Concor Bisoprolol 2,5 mg 28 Comprimidos Recubiertos",11135,24.980,24.980
412,412,2022-04-09,Cruz Verde,Concor Bisoprolol 5 mg 28 Comprimidos Recubiertos,11136,26.990,26.990
413,413,2022-04-09,Cruz Verde,Eutirox 25 Levotiroxina 25 mcg 50 Comprimidos,11138,10.390,10.390
414,414,2022-04-09,Cruz Verde,Ziac Bisoprolol 10 mg 30 Comprimidos,11141,38.140,38.140
415,415,2022-04-09,Cruz Verde,Splendil ER Felodipino 5 mg 30 Comprimidos,11147,36.190,36.190
416,416,2022-04-09,Cruz Verde,Glafornil Metformina 1000 mg 30 Comprimidos Recubiertos,11149,24.490,24.490
417,417,2022-04-09,Cruz Verde,Glucovance Metformina 500 mg 30 Comprimidos Recubiertos,11151,18.390,15.631
418,418,2022-04-09,Cruz Verde,"Glucovance Metformina 2,5 mg 30 Comprimidos",11152,18.080,18.080
419,419,2022-04-09,Cruz Verde,Thyrozol Tiamazol 5 mg 50 Comprimidos Recubierto,11157,15.790,15.790
420,420,2022-04-09,Cruz Verde,Thyrozol 10 Tiamazol 10 mg 50 Comprimidos Recubierto,11158,30.990,30.990
421,421,2022-04-09,Cruz Verde,"Sterimar Cloruro De Sodio 0,9% Solución Fisiologica de Agua De Mar 100 mL",11169,20.990,20.990
422,422,2022-04-09,Cruz Verde,Eutirox 175 Levotiroxina 175 mcg 50 Comprimidos,11170,22.460,22.460
423,423,2022-04-09,Cruz Verde,Eutirox 200 Levotiroxina 200 mcg 50 Comprimidos,11171,22.970,22.970
424,424,2022-04-09,Cruz Verde,Glafornil XR Metformina 500 mg 30 Comprimidos Liberacion Prolongada,11172,11.190,11.190
425,425,2022-04-09,Cruz Verde,Concor Bisoprolol 10 mg 28 Comprimidos Recubiertoss,11174,35.590,35.590
426,426,2022-04-09,Cruz Verde,Agua Melisa Carminat Melisa 1 mg Gotas 30 mL ,12004,4.090,4.090
427,427,2022-04-09,Cruz Verde,Tildiem Diltiazem Clorhidrato 60 mg 20 Comprimidos,12033,11.590,11.590
428,428,2022-04-09,Cruz Verde,Macrosan Nitrofurantoina 50 mg 20 Cápsulas,12034,10.190,10.190
429,429,2022-04-09,Cruz Verde,Null,Null,Null,Null
430,430,2022-04-09,Cruz Verde,Macrosan Nitrofurantoina 100 mg 15 Cápsulas,12041,11.190,11.190
431,431,2022-04-09,Cruz Verde,Profisin Diciclomina 20 mg 20 Cápsulas,12042,9.290,9.290
432,432,2022-04-09,Cruz Verde,Cardiolen 80 Verapamilo Clorhidrato 80 mg 20 Cápsulas,12054,21.790,21.790
433,433,2022-04-09,Cruz Verde,Brontal Pediatrico Clofenadiol 7 mg/5mL Jarabe 100 mL,12061,5.290,5.290
434,434,2022-04-09,Cruz Verde,Cardiolen Verapamilo Clorhidrato 120 mg 20 Cápsulas,12063,24.190,24.190
435,435,2022-04-09,Cruz Verde,"Brontal Adulto Clofenadiol 12,5 mg / 5 mL Jarabe 100 mL",12065,9.190,7.352
436,436,2022-04-09,Cruz Verde,Folisanin Ácido Fólico 1 mg 30 Comprimidos,12078,4.990,4.241
437,437,2022-04-09,Cruz Verde,Null,Null,Null,Null
438,438,2022-04-09,Cruz Verde,"Extosen Codeina 7,5 mg / 5 mL Jarabe 100 mL",12111,6.990,6.990
439,439,2022-04-09,Cruz Verde,Ferranim Fumarato Ferroso 330 mg 30 Cápsulas Blandas,12129,11.590,9.851
440,440,2022-04-09,Cruz Verde,Nastul Oral Pseudoefedrina 30 mg / mL Gotas 15 mL,12135,5.190,5.190
441,441,2022-04-09,Cruz Verde,Nastul Compuesto Pseudoefedrina 30 mg Jarabe 100 mL,12136,8.840,8.840
442,442,2022-04-09,Cruz Verde,Nastul Pseudoef 60 mg 10 Comprimidos,12137,4.390,4.390
443,443,2022-04-09,Cruz Verde,Cobefen Betametasona 2 mg 30 Comprimidos,12146,8.360,8.360
444,444,2022-04-09,Cruz Verde,Cobefen Betametasona 2 mg Jarabe 120 mL,12147,9.190,9.190
445,445,2022-04-09,Cruz Verde,Macrosan Nitrofurantoina 100 mg 30 Cápsulas,12148,16.160,12.928
446,446,2022-04-09,Cruz Verde,Tildiem Diltiazem 90 mg 20 Comprimidos,12155,13.990,11.891
447,447,2022-04-09,Cruz Verde,"Clozanil Clonazepam 0,5 mg 30 Comprimidos",12161,4.490,4.490
448,448,2022-04-09,Cruz Verde,Clozanil Clonazepam 2 mg 30 Comprimidos,12162,8.790,8.790
449,449,2022-04-09,Cruz Verde,Folisanin Acido Folico 5 mg 30 Comprimidos,12164,6.190,5.261
450,450,2022-04-09,Cruz Verde,Ibupirac Forte Ibuprofeno 200 mg/5 mL Suspensión Oral 100 mL,12166,5.490,5.490
451,451,2022-04-09,Cruz Verde,Null,Null,Null,Null
452,452,2022-04-09,Cruz Verde,Alfin Sildenafil 100 mg 1 Comprimido,12180,5.390,5.390
453,453,2022-04-09,Cruz Verde,Alfin Sildenafil 100 mg 5 Comprimidos,12181,12.950,12.950
454,454,2022-04-09,Cruz Verde,Ibupirac Flu Forte Ibuprofeno 60 mg 10 Comprimidos,12194,5.290,5.290
455,455,2022-04-09,Cruz Verde,Cinabel Metamizol 300 mg 10 Comprimidos Recubiertos,13117,4.690,4.690
456,456,2022-04-09,Cruz Verde,"Clarimir Nafazolina 0,012% Solución Oftálmica 15 mL",13118,3.990,3.990
457,457,2022-04-09,Cruz Verde,"Clarimir-F Feniramina 3 mg Nafazolina 0,25 mg Solución Oftalmica 15 mL",13119,10.190,10.190
458,458,2022-04-09,Cruz Verde,Null,Null,Null,Null
459,459,2022-04-09,Cruz Verde,Predual Pamabron 25 mg 12 Comprimidos,13224,2.290,1.690
460,460,2022-04-09,Cruz Verde,Hipoglos Ac.Hipoglos 6250 UI Unguento 60 gr + 20% gratis,13238,5.090,3.590
461,461,2022-04-09,Cruz Verde,Hipoglós Unguento 120 grs,13239,7.790,7.790
462,462,2022-04-09,Cruz Verde,Talco en spray 100 gr,13241,6.990,6.990
463,463,2022-04-09,Cruz Verde,Talco Fresh 200 gr,13243,6.490,6.490
464,464,2022-04-09,Cruz Verde,"Calorub Crema Salicilato Metilo 5,91% Tópica 35 gr",14003,8.240,8.240
465,465,2022-04-09,Cruz Verde,"Mentholatum Mentol 1,35 Unguento 36 gr",14007,4.090,4.090
466,466,2022-04-09,Cruz Verde,Mentholatum Mentol 11 Inhalador Nasal 2 mL,14009,3.690,3.690
467,467,2022-04-09,Cruz Verde,"Mentholatum Analgésico Dental Eugenol 85% Solución Tópica 3,7 mL",14020,8.140,8.140
468,468,2022-04-09,Cruz Verde,Calorub Forte Salicilato Metilo 8 gr Crema Tópica 35 gr,14021,6.290,6.290
469,469,2022-04-09,Cruz Verde,"Calorub Salicilato Metilo 5,91% Crema Tópica 95 gr",14024,14.990,14.990
470,470,2022-04-09,Cruz Verde,Nistaglos Aceite de Hipoglos 50 mg Crema Dérmica 30 gr,15005,15.190,15.190
471,471,2022-04-09,Cruz Verde,Nistaglos Aceite de Hipoglos 50 mg Crema Tópica 15 gr,15007,9.890,9.890
472,472,2022-04-09,Cruz Verde,Daivonex Calcipotriol 5 mg Unguento 30 gr,15015,48.090,48.090
473,473,2022-04-09,Cruz Verde,Fucicort Acido Fusidico 20 mg/g Crema Tópica 15 gr,15097,25.190,25.190
474,474,2022-04-09,Cruz Verde,Fucidin Acido Fusidico 2% Crema Tópica 15 gr.,15109,24.590,24.590
475,475,2022-04-09,Cruz Verde,Famidal Tinidazol 150 mg 10 Ovulos,15118,24.770,24.770
476,476,2022-04-09,Cruz Verde,Daflon 500 Diosmina 450 mg Hesperidina 50 mg 30 Comprimidos Recubiertos,15134,40.990,40.990
477,477,2022-04-09,Cruz Verde,Famidal Dual Ovulos + Crema Tinidazol 150 mg 20 Ovulos,15157,24.390,24.390
478,478,2022-04-09,Cruz Verde,Famidal Tinidazol 3 Crema Vaginal 60 gr,15160,21.990,21.990
479,479,2022-04-09,Cruz Verde,Codeipar Paracetamol 500 mg 12 Comprimidos,15175,8.090,8.090
